Feature,SHAP Value,instance
MixedSRMInvkCopy,0.0,7
SoSRMInvkElement,0.0,7
SoSRMInvkPull,0.0,7
MixedPfxMove,0.0,7
SoPfxFind,0.0,7
SoPfxRemove,0.0,7
SoPfxGet,0.0,7
SiPfxSave,0.0,7
SoSRMInvkParse,0.0,7
SoSRMInvkFind,0.0,7
SoSRMInvkPeek,0.0,7
SoSRMInvkList,0.0,7
SiPfxExec,0.0,7
SoSRMInvkRemove,0.0,7
SiPfxEval,0.0,7
MixedPfxDo,0.0,7
GuiRtnNR,0.0,7
SRMDfParam,0.0,7
ConcreteMtd,0.0,7
tag,0.0,7
LogRtnNR,0.0,7
WebNR,0.0,7
LogNR,0.0,7
WebRtnNR,0.0,7
SiSRMInvkDebug,0.0,7
FileNR,0.0,7
SoSRMInvkRetrieve,0.0,7
MixedSRMInvkMove,0.0,7
SoSRMInvkAs,0.0,7
SoSRMInvkPoll,0.0,7
MixedSRMInvkDo,0.0,7
SiSRMInvkSave,0.0,7
SiPfxRun,0.0,7
SiSRMInvkFine,0.0,7
SiSRMInvkWarn,0.0,7
SiSRMInvkSevere,0.0,7
DbNR,0.0,7
SiSRMInvkExec,0.0,7
SiSRMInvkLog,0.0,7
SiSRMInvkPrint,0.0,7
SiSRMInvkTrace,0.0,7
SiSRMInvkFatal,0.0,7
SiSRMInvkError,0.0,7
SiSRMInvkInfo,0.0,7
SiSRMInvkEval,0.0,7
SiSRMInvkPush,0.0,7
SiSRMInvkInsert,0.0,7
SiSRMInvkOffer,0.0,7
GuiNR,0.0,7
XmlRtnNR,0.0,7
GeneralRtnNR,0.0,7
GeneralNR,0.0,7
ParamDfSRM,0.0,7
XmlNR,0.0,7
LogParamNR,-3.5989804321540086e-05,7
ClsNmCtnDb,-0.0001850967577049,7
MixedPfxTyp,-0.0002380364077279,7
SiPfxUpdate,-0.0003296134050565,7
SiPfxLog,-0.0009973474938872,7
SiSRMInvkRun,-0.0010825612856795,7
FileParamNR,-0.0011269765564544,7
IsInterface,-0.0013160092562842,7
DbRtnNR,-0.0016219166655043,7
IsAbstractCls,-0.001779128328435,7
ClsNmCtnXml,-0.0022469504466084,7
GuiParamNR,-0.0024357108510934,7
SoPfxRead,-0.0029885883757754,7
DbParamNR,-0.0030544713234163,7
SiPfxAdd,-0.0037067997961987,7
MixedPfxCopy,-0.0039921878602716,7
IsConcreteCls,-0.0048329609641504,7
SiSRMInvkFormat,-0.004962966676961,7
ParamTypCtnByte[],-0.0068037100816872,7
ClsNmCtnGeneral,-0.0084398930294233,7
SiPfxSet,-0.0086454837144055,7
SiPfxPrint,-0.0087900326568155,7
MtdNm,-0.0113266120308952,7
SiPfxTyp,-0.049232711308617,7
ParamTypCtnStr,-0.0657827760640866,7
SoSRMInvkGet,-0.1330094985076766,7
ParamDfThis,0.1460647057237679,8
SRMDfThis,0.1174430840535983,8
SoPfxRead,0.0448327165270737,8
SoSRMInvkGet,0.0325716773835453,8
SiPfxTyp,0.0279253057990791,8
SoSRMInvkPoll,0.0207042978188561,8
ClsNmCtnFile,0.0195534611097241,8
SiSRMInvkRun,0.0190062794495403,8
ClsNmCtnWeb,0.0180478341287289,8
SoPfxTyp,0.0157538049631935,8
MtdNm,0.0120643465273236,8
SoSRMInvkRead,0.0114960013783118,8
IsConcreteCls,0.0093561488771909,8
ClsNmCtnDb,0.0071753619877256,8
FileParamNR,0.0060386166923471,8
ParamTypCtnChar[],0.0041683383058198,8
SRMDfRet,0.0040938480972295,8
ParamTypCtnByte[],0.0026602989094784,8
ClsNmCtnGui,0.0022887771146371,8
SiPfxSend,0.0014833508176132,8
IsInterface,0.0012795798181764,8
SiSRMInvkSet,0.0008318915801614,8
SoPfxParse,0.000724650218553,8
MixedPfxTyp,0.000663362336075,8
SiSRMInvkTrace,0.000647756489621,8
DbParamNR,0.0002627457069857,8
ClsNmCtnLog,0.0002397604593204,8
SiPfxWrite,2.881009801433687e-06,8
MixedPfxDo,0.0,8
SoPfxFind,0.0,8
SoPfxRemove,0.0,8
MixedSRMInvkCopy,0.0,8
MixedPfxMove,0.0,8
SiPfxEval,0.0,8
SoSRMInvkFind,0.0,8
SoSRMInvkRemove,0.0,8
SiPfxLog,0.0,8
SoSRMInvkParse,0.0,8
SiPfxPrint,0.0,8
MixedPfxCopy,0.0,8
SiPfxRun,0.0,8
XmlParamNR,0.0,8
XmlRtnNR,0.0,8
SRMDfParam,0.0,8
ConcreteMtd,0.0,8
LogParamNR,0.0,8
MixedSRMInvkMove,0.0,8
SiSRMInvkAdd,0.0,8
SiSRMInvkSave,0.0,8
SoSRMInvkRetrieve,0.0,8
SoSRMInvkPeek,0.0,8
SoSRMInvkPull,0.0,8
SoSRMInvkAs,0.0,8
SoSRMInvkList,0.0,8
MixedSRMInvkDo,0.0,8
SoSRMInvkElement,0.0,8
SiSRMInvkUpdate,0.0,8
SiPfxUpdate,0.0,8
SiPfxSave,0.0,8
WebNR,0.0,8
SiSRMInvkExec,0.0,8
SiSRMInvkInsert,0.0,8
SiSRMInvkPush,0.0,8
SiSRMInvkPrint,0.0,8
SiSRMInvkLog,0.0,8
SiSRMInvkInfo,0.0,8
SiSRMInvkOffer,0.0,8
SiSRMInvkError,0.0,8
SiSRMInvkFatal,0.0,8
SiSRMInvkSevere,0.0,8
SiSRMInvkWarn,0.0,8
SiSRMInvkFormat,0.0,8
SiSRMInvkEval,0.0,8
tag,0.0,8
GuiParamNR,0.0,8
ParamDfSRM,0.0,8
GuiNR,0.0,8
GuiRtnNR,0.0,8
WebRtnNR,0.0,8
WebParamNR,0.0,8
DbNR,0.0,8
SiSRMInvkDebug,0.0,8
LogNR,0.0,8
LogRtnNR,0.0,8
FileNR,0.0,8
SiSRMInvkConfig,0.0,8
GeneralNR,0.0,8
SiSRMInvkFine,0.0,8
XmlNR,0.0,8
SiPfxExec,-1.923890492055991e-07,8
GeneralParamNR,-0.0008711697087008,8
SiPfxAdd,-0.0008932533078596,8
SiSRMInvkSend,-0.0010489743946708,8
SoPfxGet,-0.001187905994779,8
GeneralRtnNR,-0.0012472067398479,8
DbRtnNR,-0.0013827509503961,8
ParamTypCtnStr,-0.001678433231674,8
ClsNmCtnXml,-0.0019696244603027,8
SiSRMInvkWrite,-0.0019982661363763,8
SiPfxSet,-0.003666283447953,8
IsAbstractCls,-0.0044409686718901,8
ParamTypCtnStr[],-0.0052626384434089,8
ClsNmCtnGeneral,-0.0095181924183738,8
PrimitiveParam,-0.0118199693434686,8
FileRtnNR,-0.0132838131089117,8
SoPfxRead,0.0658783015743145,9
SRMDfRet,0.0248269827621908,9
SiPfxTyp,0.0246390691952713,9
SiSRMInvkInsert,0.020412825482199,9
ClsNmCtnWeb,0.0175248194842811,9
ClsNmCtnFile,0.0154735247911006,9
SoPfxTyp,0.0145519938174962,9
PrimitiveParam,0.010037487949081,9
ParamTypCtnStr[],0.0090081282238089,9
ClsNmCtnDb,0.0087870877379977,9
FileParamNR,0.0062039784880071,9
LogParamNR,0.0029872782528842,9
ClsNmCtnGui,0.0022361280533075,9
SoSRMInvkRead,0.0020874170020664,9
ClsNmCtnGeneral,0.0020068788587327,9
SiPfxWrite,0.0018398334354009,9
FileRtnNR,0.0013331019823881,9
SiPfxExec,0.0010908613015314,9
ParamTypCtnByte[],0.0010446197761726,9
SoPfxGet,0.0008759136020569,9
SiSRMInvkLog,0.0007479761183533,9
GeneralParamNR,0.0006783931020091,9
SiPfxSet,0.000491444434047,9
SoSRMInvkPeek,0.0,9
SoSRMInvkPoll,0.0,9
MixedSRMInvkDo,0.0,9
SiSRMInvkSet,0.0,9
SiSRMInvkSave,0.0,9
MixedPfxMove,0.0,9
SiPfxRun,0.0,9
SiPfxSend,0.0,9
SiPfxPrint,0.0,9
SiPfxSave,0.0,9
SoSRMInvkParse,0.0,9
SoSRMInvkRemove,0.0,9
SiPfxEval,0.0,9
SoSRMInvkFind,0.0,9
SoSRMInvkRetrieve,0.0,9
MixedPfxDo,0.0,9
SoPfxFind,0.0,9
SoPfxRemove,0.0,9
ConcreteMtd,0.0,9
tag,0.0,9
GuiRtnNR,0.0,9
DbParamNR,0.0,9
WebNR,0.0,9
LogRtnNR,0.0,9
WebRtnNR,0.0,9
DbNR,0.0,9
SiSRMInvkConfig,0.0,9
FileNR,0.0,9
MixedSRMInvkCopy,0.0,9
SoSRMInvkAs,0.0,9
SiSRMInvkAdd,0.0,9
SoSRMInvkElement,0.0,9
SoSRMInvkPull,0.0,9
SiSRMInvkRun,0.0,9
SoSRMInvkList,0.0,9
WebParamNR,0.0,9
SiSRMInvkWarn,0.0,9
SiSRMInvkFine,0.0,9
GeneralNR,0.0,9
LogNR,0.0,9
SiSRMInvkSend,0.0,9
SiSRMInvkExec,0.0,9
SiSRMInvkFatal,0.0,9
SiSRMInvkError,0.0,9
SiSRMInvkInfo,0.0,9
SiSRMInvkTrace,0.0,9
SiSRMInvkPrint,0.0,9
SiSRMInvkEval,0.0,9
SiSRMInvkPush,0.0,9
SiSRMInvkFormat,0.0,9
SRMDfParam,0.0,9
XmlRtnNR,0.0,9
SiSRMInvkDebug,0.0,9
ParamDfSRM,0.0,9
XmlNR,0.0,9
GuiNR,0.0,9
GuiParamNR,0.0,9
SoPfxParse,-1.3212079580104952e-06,9
GeneralRtnNR,-1.3648394340981527e-05,9
SiSRMInvkUpdate,-6.86795303513621e-05,9
SiSRMInvkSevere,-0.000277724297266,9
IsConcreteCls,-0.0003283546563839,9
MixedPfxTyp,-0.0004163659806274,9
MixedSRMInvkMove,-0.0004625157228686,9
IsInterface,-0.0013516044272435,9
SiPfxLog,-0.0016639034277827,9
DbRtnNR,-0.0017645692156946,9
MixedPfxCopy,-0.0019978894510661,9
SiSRMInvkWrite,-0.0024528296156371,9
SiPfxUpdate,-0.0024963949929348,9
ParamTypCtnChar[],-0.0027219394143191,9
SiSRMInvkOffer,-0.0027307466622156,9
SiPfxAdd,-0.0030344079721888,9
ClsNmCtnXml,-0.0052018144622753,9
ClsNmCtnLog,-0.005926545269209,9
MtdNm,-0.0090497767157274,9
XmlParamNR,-0.0098503180178332,9
IsAbstractCls,-0.0231267669250693,9
ParamTypCtnStr,-0.0534969411394308,9
SRMDfThis,-0.1232220483917411,9
ParamDfThis,-0.1287760997358498,9
SoSRMInvkGet,-0.2440403448478169,9
PrimitiveParam,0.1392058824279284,10
GuiParamNR,0.0625850878024306,10
ClsNmCtnDb,0.0546381820996235,10
ClsNmCtnWeb,0.0428229415702179,10
DbParamNR,0.041973385700532,10
SiSRMInvkFormat,0.0188746349794374,10
SiSRMInvkRun,0.0170395444860976,10
SoSRMInvkGet,0.0167587087731535,10
SoPfxTyp,0.0161852078128344,10
ParamTypCtnByte[],0.0078486096569713,10
ClsNmCtnFile,0.0071540262614924,10
ParamTypCtnStr,0.0070623278261554,10
SRMDfRet,0.0070041257917204,10
ClsNmCtnGui,0.00665661488072,10
SiPfxWrite,0.0065687001586113,10
SiPfxSend,0.006311790681401,10
SiSRMInvkLog,0.0057626971011537,10
GeneralParamNR,0.0030859301804768,10
ParamTypCtnChar[],0.0030856961710372,10
MixedPfxTyp,0.002913506434689,10
SiPfxTyp,0.0022309078816109,10
FileRtnNR,0.0021753647167429,10
MixedPfxCopy,0.0016639015222288,10
SiSRMInvkSend,0.0014776291626821,10
ClsNmCtnGeneral,0.001443489956385,10
SoPfxGet,0.0013114153222122,10
SiPfxExec,0.001040179790399,10
SiPfxSet,0.0009534026278325,10
SoSRMInvkRead,0.0005002595002595,10
MtdNm,0.0004732674679751,10
WebParamNR,0.0004177464212066,10
MixedSRMInvkCopy,0.0,10
MixedSRMInvkMove,0.0,10
SoSRMInvkRemove,0.0,10
SoSRMInvkFind,0.0,10
SiPfxEval,0.0,10
MixedPfxDo,0.0,10
SoPfxFind,0.0,10
SoPfxRemove,0.0,10
MixedPfxMove,0.0,10
SiPfxRun,0.0,10
SRMDfParam,0.0,10
tag,0.0,10
DbNR,0.0,10
WebRtnNR,0.0,10
LogParamNR,0.0,10
LogNR,0.0,10
LogRtnNR,0.0,10
SiSRMInvkSave,0.0,10
SoSRMInvkRetrieve,0.0,10
SoSRMInvkElement,0.0,10
SoSRMInvkPull,0.0,10
SoSRMInvkAs,0.0,10
MixedSRMInvkDo,0.0,10
SiSRMInvkSet,0.0,10
SiSRMInvkAdd,0.0,10
SiSRMInvkUpdate,0.0,10
SiPfxSave,0.0,10
SoSRMInvkList,0.0,10
SoSRMInvkPoll,0.0,10
SoSRMInvkPeek,0.0,10
SiPfxPrint,0.0,10
SiSRMInvkSevere,0.0,10
SiSRMInvkFine,0.0,10
SiSRMInvkExec,0.0,10
SiSRMInvkOffer,0.0,10
SiSRMInvkFatal,0.0,10
SiSRMInvkError,0.0,10
SiSRMInvkInfo,0.0,10
SiSRMInvkPrint,0.0,10
SiSRMInvkEval,0.0,10
SiSRMInvkPush,0.0,10
SiSRMInvkInsert,0.0,10
GuiNR,0.0,10
XmlRtnNR,0.0,10
ConcreteMtd,0.0,10
ParamDfSRM,0.0,10
GuiRtnNR,0.0,10
SiSRMInvkWarn,0.0,10
XmlNR,0.0,10
WebNR,0.0,10
SiSRMInvkConfig,0.0,10
SiSRMInvkDebug,0.0,10
FileNR,0.0,10
GeneralNR,0.0,10
SiSRMInvkTrace,0.0,10
XmlParamNR,0.0,10
SoPfxParse,-2.161693148955424e-06,10
IsInterface,-2.6218067512753795e-05,10
FileParamNR,-0.0003741789114765,10
GeneralRtnNR,-0.0006221729066899,10
ParamTypCtnStr[],-0.0006599038181191,10
SiPfxUpdate,-0.0009492874797733,10
ClsNmCtnXml,-0.0011929866375331,10
SRMDfThis,-0.0018756894532685,10
SoSRMInvkParse,-0.0021856908509871,10
SiPfxAdd,-0.0022095717502477,10
DbRtnNR,-0.0023776013302672,10
SoPfxRead,-0.0029685900670651,10
SiSRMInvkWrite,-0.0054223528579226,10
SiPfxLog,-0.0059592782502135,10
ClsNmCtnLog,-0.00728062321816,10
IsAbstractCls,-0.0087681471549092,10
ParamDfThis,-0.016704794848379,10
IsConcreteCls,-0.0176017891625588,10
PrimitiveParam,0.1136406630541628,11
ClsNmCtnWeb,0.0751191640718794,11
ParamDfThis,0.0721379923785845,11
SoSRMInvkGet,0.059146253134897,11
DbParamNR,0.0559626865854512,11
GeneralParamNR,0.0398703848850063,11
ParamTypCtnByte[],0.0372055080721259,11
SoPfxRead,0.0370844555320486,11
SRMDfThis,0.0328366678405167,11
SRMDfRet,0.0204524129555463,11
ClsNmCtnFile,0.0195645010592733,11
IsConcreteCls,0.0162515297937591,11
MtdNm,0.0143285427348646,11
ParamTypCtnStr,0.0101364138904128,11
DbRtnNR,0.0100486440267766,11
SiSRMInvkPrint,0.0077993734434008,11
ClsNmCtnLog,0.007159790471269,11
SiPfxWrite,0.0047417954832532,11
SiSRMInvkUpdate,0.0037604014675783,11
SiPfxSend,0.003014633221963,11
FileRtnNR,0.00299696245792,11
IsAbstractCls,0.0013219112650816,11
ClsNmCtnGui,0.0012472969469549,11
MixedPfxCopy,0.0008318915801614,11
SiSRMInvkConfig,0.0006481436102065,11
ParamTypCtnChar[],0.0004933456919069,11
FileParamNR,0.0003299518295272,11
ConcreteMtd,0.0002047304493243,11
ParamTypCtnStr[],9.117661455046444e-06,11
IsInterface,4.326741476767816e-07,11
MixedSRMInvkCopy,0.0,11
SiPfxPrint,0.0,11
SiPfxSave,0.0,11
SoSRMInvkRemove,0.0,11
MixedSRMInvkMove,0.0,11
MixedPfxMove,0.0,11
MixedPfxDo,0.0,11
SiPfxExec,0.0,11
SoSRMInvkFind,0.0,11
SoPfxRemove,0.0,11
SoPfxFind,0.0,11
SiSRMInvkOffer,0.0,11
tag,0.0,11
WebParamNR,0.0,11
DbNR,0.0,11
LogParamNR,0.0,11
LogRtnNR,0.0,11
LogNR,0.0,11
WebRtnNR,0.0,11
SoSRMInvkRetrieve,0.0,11
SoSRMInvkElement,0.0,11
SoSRMInvkPull,0.0,11
SiSRMInvkSave,0.0,11
MixedSRMInvkDo,0.0,11
SiSRMInvkSet,0.0,11
SiSRMInvkAdd,0.0,11
SiSRMInvkRun,0.0,11
SiPfxRun,0.0,11
SoSRMInvkList,0.0,11
SoSRMInvkPoll,0.0,11
SoSRMInvkPeek,0.0,11
SoSRMInvkAs,0.0,11
SiPfxEval,0.0,11
SoSRMInvkParse,0.0,11
SiSRMInvkLog,0.0,11
SiSRMInvkTrace,0.0,11
SiSRMInvkFatal,0.0,11
SiSRMInvkError,0.0,11
SiSRMInvkEval,0.0,11
SiSRMInvkInsert,0.0,11
SiSRMInvkPush,0.0,11
SiSRMInvkFormat,0.0,11
SiSRMInvkSend,0.0,11
SRMDfParam,0.0,11
XmlNR,0.0,11
XmlParamNR,0.0,11
ParamDfSRM,0.0,11
XmlRtnNR,0.0,11
GuiNR,0.0,11
GuiRtnNR,0.0,11
WebNR,0.0,11
SiSRMInvkDebug,0.0,11
FileNR,0.0,11
GeneralNR,0.0,11
SiSRMInvkInfo,0.0,11
SiSRMInvkSevere,0.0,11
SiSRMInvkWarn,0.0,11
SiSRMInvkFine,0.0,11
SiSRMInvkExec,-1.7184255243773985e-07,11
GuiParamNR,-4.807227670933223e-07,11
SoSRMInvkRead,-1.4405049006960269e-06,11
SoPfxParse,-2.161693148969301e-06,11
SiPfxUpdate,-0.000250508634575,11
MixedPfxTyp,-0.0003322847290101,11
GeneralRtnNR,-0.0004666579944053,11
SoPfxGet,-0.0006227157262798,11
SiPfxLog,-0.0010536888260664,11
ClsNmCtnXml,-0.0019245489123898,11
ClsNmCtnDb,-0.0027310038337167,11
SiSRMInvkWrite,-0.0031891318028829,11
ClsNmCtnGeneral,-0.0035121475164906,11
SiPfxSet,-0.0037199674251783,11
SiPfxAdd,-0.0037714688736091,11
SoPfxTyp,-0.0076721649683509,11
SiPfxTyp,-0.0092857403253427,11
SRMDfRet,0.0517590269296329,12
GeneralParamNR,0.0442400234053975,12
SoPfxTyp,0.0368651435388061,12
SiSRMInvkFatal,0.0338838010409994,12
SiSRMInvkWrite,0.0326455313696243,12
ClsNmCtnLog,0.0277476928717336,12
ParamDfThis,0.0204727648741023,12
ClsNmCtnDb,0.0151402464144594,12
ClsNmCtnWeb,0.0148382497344285,12
SiSRMInvkPush,0.0148363165507381,12
SoSRMInvkGet,0.0137497075037076,12
ParamTypCtnStr,0.012321609298725,12
ClsNmCtnFile,0.006379660904935,12
SiPfxSend,0.0062182983869995,12
FileParamNR,0.0059484275452586,12
SiSRMInvkOffer,0.0058494715552979,12
SiSRMInvkTrace,0.0048056629594648,12
ClsNmCtnGeneral,0.0024992007404118,12
SiSRMInvkSet,0.0022692868643806,12
FileRtnNR,0.0020800890766288,12
SoSRMInvkPull,0.0012740808678034,12
SiSRMInvkSend,0.0012484980783564,12
SiSRMInvkDebug,0.0009205039067846,12
ClsNmCtnGui,0.0006678376795918,12
SiPfxUpdate,0.0005117911168893,12
SiSRMInvkExec,0.0003038332027299,12
IsAbstractCls,0.0001707147333307,12
SoSRMInvkRead,9.323881268948064e-05,12
MixedSRMInvkDo,4.278876810588639e-05,12
MixedSRMInvkCopy,0.0,12
SoSRMInvkElement,0.0,12
SoSRMInvkAs,0.0,12
MixedPfxMove,0.0,12
SoSRMInvkParse,0.0,12
SiPfxEval,0.0,12
SoSRMInvkList,0.0,12
MixedSRMInvkMove,0.0,12
SiSRMInvkAdd,0.0,12
MixedPfxDo,0.0,12
SoPfxFind,0.0,12
SoPfxRemove,0.0,12
SRMDfParam,0.0,12
ConcreteMtd,0.0,12
tag,0.0,12
ParamTypCtnStr[],0.0,12
WebRtnNR,0.0,12
WebNR,0.0,12
LogRtnNR,0.0,12
DbNR,0.0,12
LogNR,0.0,12
FileNR,0.0,12
SiSRMInvkConfig,0.0,12
SiSRMInvkUpdate,0.0,12
SoSRMInvkPeek,0.0,12
SoSRMInvkPoll,0.0,12
SiSRMInvkRun,0.0,12
SiSRMInvkSave,0.0,12
SiPfxRun,0.0,12
SiPfxSave,0.0,12
SoSRMInvkFind,0.0,12
SiPfxExec,0.0,12
SoSRMInvkRetrieve,0.0,12
GeneralNR,0.0,12
SiSRMInvkWarn,0.0,12
SiSRMInvkInfo,0.0,12
SiSRMInvkFine,0.0,12
SiSRMInvkSevere,0.0,12
SiSRMInvkEval,0.0,12
SiSRMInvkError,0.0,12
SiSRMInvkFormat,0.0,12
SiSRMInvkInsert,0.0,12
SiSRMInvkPrint,0.0,12
SiSRMInvkLog,0.0,12
ParamDfSRM,0.0,12
GuiNR,0.0,12
XmlRtnNR,0.0,12
XmlNR,0.0,12
GuiRtnNR,0.0,12
XmlParamNR,0.0,12
IsInterface,-2.160757351057918e-06,12
SoPfxParse,-2.161693148955424e-06,12
GeneralRtnNR,-0.0001785401168447,12
MixedPfxCopy,-0.0005363921594721,12
SiPfxLog,-0.0005807855311454,12
LogParamNR,-0.000649174128303,12
SoSRMInvkRemove,-0.0009139452032152,12
SoPfxRead,-0.0010020172375922,12
MixedPfxTyp,-0.0010502058201779,12
DbParamNR,-0.001103019093249,12
ParamTypCtnByte[],-0.0011764663674215,12
SiPfxAdd,-0.0013721417658741,12
SoPfxGet,-0.001534759719964,12
PrimitiveParam,-0.0015961638604491,12
SiPfxSet,-0.0016395487273176,12
SiPfxWrite,-0.0016815978882955,12
MtdNm,-0.0019873442219131,12
DbRtnNR,-0.0026865058941792,12
ClsNmCtnXml,-0.0032880732836921,12
SiPfxPrint,-0.0059058178546577,12
SRMDfThis,-0.0108091103802547,12
WebParamNR,-0.0130178535236671,12
IsConcreteCls,-0.0163558689817762,12
ParamTypCtnChar[],-0.0184874889858552,12
SiPfxTyp,-0.0414693556782627,12
GuiParamNR,-0.0492893236785523,12
PrimitiveParam,0.0970680474914301,13
DbParamNR,0.0809225650476839,13
ParamTypCtnByte[],0.052636904644558,13
ClsNmCtnWeb,0.0420126695061093,13
SoSRMInvkGet,0.0234956661008548,13
ClsNmCtnFile,0.018000597891038,13
ParamTypCtnStr,0.0156045237331197,13
ClsNmCtnLog,0.0089110314239805,13
SiSRMInvkFine,0.0074886541654453,13
SiPfxSend,0.0065052620905023,13
MtdNm,0.0062562985065048,13
IsInterface,0.0055592639644063,13
ClsNmCtnGui,0.0054554889985182,13
FileRtnNR,0.0048261459101764,13
IsAbstractCls,0.0040446892239174,13
IsConcreteCls,0.0037153405701655,13
WebParamNR,0.0034441247406358,13
SiSRMInvkSet,0.0021844107328517,13
SoSRMInvkRead,0.001945298016824,13
SoPfxParse,0.0013734223252277,13
SoPfxGet,0.0004394791802407,13
GuiParamNR,0.0002776845671405,13
FileParamNR,0.0001664165275597,13
ClsNmCtnXml,0.0001098071277446,13
SoSRMInvkPull,0.0001005711922389,13
MixedSRMInvkCopy,0.0,13
MixedPfxDo,0.0,13
MixedPfxCopy,0.0,13
MixedPfxMove,0.0,13
SoPfxFind,0.0,13
SiPfxEval,0.0,13
SiPfxPrint,0.0,13
SiPfxExec,0.0,13
SoSRMInvkRemove,0.0,13
SoSRMInvkFind,0.0,13
SoSRMInvkParse,0.0,13
SoSRMInvkRetrieve,0.0,13
SoSRMInvkList,0.0,13
SoSRMInvkPoll,0.0,13
SiPfxSave,0.0,13
SoPfxRemove,0.0,13
ConcreteMtd,0.0,13
tag,0.0,13
DbNR,0.0,13
WebRtnNR,0.0,13
LogParamNR,0.0,13
LogNR,0.0,13
LogRtnNR,0.0,13
WebNR,0.0,13
SoSRMInvkPeek,0.0,13
SoSRMInvkElement,0.0,13
SoSRMInvkAs,0.0,13
SiSRMInvkSave,0.0,13
SiSRMInvkAdd,0.0,13
SiSRMInvkUpdate,0.0,13
MixedSRMInvkMove,0.0,13
SiSRMInvkRun,0.0,13
SiPfxRun,0.0,13
SiSRMInvkWarn,0.0,13
SiSRMInvkTrace,0.0,13
SiSRMInvkInfo,0.0,13
SiSRMInvkSevere,0.0,13
SiSRMInvkExec,0.0,13
SiSRMInvkLog,0.0,13
SiSRMInvkSend,0.0,13
SiSRMInvkFormat,0.0,13
SiSRMInvkOffer,0.0,13
SiSRMInvkError,0.0,13
SiSRMInvkFatal,0.0,13
SiSRMInvkEval,0.0,13
SiSRMInvkPush,0.0,13
SiSRMInvkInsert,0.0,13
SiSRMInvkPrint,0.0,13
GuiRtnNR,0.0,13
ParamDfSRM,0.0,13
SRMDfParam,0.0,13
FileNR,0.0,13
GuiNR,0.0,13
XmlRtnNR,0.0,13
XmlNR,0.0,13
XmlParamNR,0.0,13
SiSRMInvkDebug,0.0,13
SiSRMInvkConfig,0.0,13
GeneralNR,0.0,13
SiSRMInvkWrite,-1.921227667789349e-06,13
ParamTypCtnStr[],-5.763683003409681e-06,13
ParamTypCtnChar[],-0.0001753273015357,13
MixedPfxTyp,-0.0003573095802986,13
GeneralParamNR,-0.0006992439474945,13
GeneralRtnNR,-0.0008326820207152,13
SiPfxSet,-0.0016466126429336,13
SiPfxTyp,-0.0018250142952442,13
SiPfxAdd,-0.0021172287408258,13
DbRtnNR,-0.0031391129164885,13
ClsNmCtnDb,-0.0031733579837132,13
SRMDfRet,-0.0031748247943175,13
SiPfxLog,-0.0036972608648503,13
MixedSRMInvkDo,-0.0054038438174917,13
SiPfxUpdate,-0.0055115014356143,13
SiPfxWrite,-0.005697474000812,13
SRMDfThis,-0.0102562278319536,13
ClsNmCtnGeneral,-0.0104933729493066,13
ParamDfThis,-0.0156026044305242,13
SoPfxRead,-0.0332595789315319,13
SoPfxTyp,-0.0600290424940387,13
SoSRMInvkGet,0.0737955921048622,14
WebParamNR,0.0724493516743476,14
SRMDfThis,0.0646145980608156,14
DbRtnNR,0.0557513332300448,14
ParamTypCtnStr[],0.0520005927513601,14
ClsNmCtnDb,0.0500229464663621,14
ClsNmCtnWeb,0.0498111957018639,14
FileParamNR,0.0488668266711828,14
ParamTypCtnByte[],0.0403139102441587,14
SiPfxTyp,0.0324249354985424,14
SoPfxTyp,0.0224339357672217,14
SRMDfRet,0.01911005345064,14
ClsNmCtnFile,0.0171051132950277,14
MtdNm,0.0112827790445437,14
PrimitiveParam,0.0101232768297109,14
GeneralParamNR,0.0079694018812547,14
SoPfxRead,0.0074618871791773,14
SiSRMInvkSet,0.0056663308608498,14
SiSRMInvkSave,0.004031101550426,14
SiSRMInvkPush,0.0033935053729386,14
ClsNmCtnGui,0.0031922130852043,14
SiSRMInvkConfig,0.0028142850192429,14
ClsNmCtnGeneral,0.0021796022270777,14
FileRtnNR,0.0020800890766288,14
ClsNmCtnLog,0.0018027088348258,14
SiPfxSend,0.001033755247518,14
IsAbstractCls,0.0009599339557317,14
SiPfxAdd,0.0007865307579577,14
MixedPfxCopy,0.0006484817077878,14
SoSRMInvkRead,0.0005511164648463,14
LogParamNR,0.0004577402422611,14
SiPfxUpdate,0.0004164862133679,14
DbParamNR,0.0003211252855028,14
SoPfxParse,0.0002760823915052,14
SoSRMInvkRetrieve,0.0002291280845157,14
SoPfxGet,0.0001760576874913,14
SiSRMInvkEval,1.2023274058026168e-06,14
MixedPfxDo,0.0,14
MixedPfxMove,0.0,14
SoPfxFind,0.0,14
SoPfxRemove,0.0,14
XmlNR,0.0,14
SRMDfParam,0.0,14
LogRtnNR,0.0,14
DbNR,0.0,14
MixedSRMInvkMove,0.0,14
SiSRMInvkRun,0.0,14
SiSRMInvkAdd,0.0,14
SiSRMInvkUpdate,0.0,14
SoSRMInvkPoll,0.0,14
SoSRMInvkPeek,0.0,14
SoSRMInvkPull,0.0,14
SoSRMInvkAs,0.0,14
SoSRMInvkList,0.0,14
MixedSRMInvkDo,0.0,14
SoSRMInvkElement,0.0,14
MixedSRMInvkCopy,0.0,14
SiPfxSave,0.0,14
SiPfxRun,0.0,14
SiPfxPrint,0.0,14
SoSRMInvkParse,0.0,14
