Feature,SHAP Value,Source
GuiRtnNR,0.0,5
XmlParamNR,0.0,5
SiPfxLog,-7.202524503618912e-07,5
FileRtnNR,-1.6808662842565658e-06,5
WebParamNR,-2.2732880155210133e-05,5
DbParamNR,-3.5233170740139874e-05,5
SiPfxAdd,-5.016319947964698e-05,5
SiPfxSend,-0.0001085507553335,5
SiPfxWrite,-0.0002776440996636,5
ParamTypCtnByte[],-0.0004124216006289,5
SoSRMInvkGet,-0.0007471008968731,5
MixedPfxTyp,-0.0008321320109534,5
SoPfxParse,-0.0008326733464526,5
SiSRMInvkWrite,-0.0018575836434507,5
ClsNmCtnDb,-0.003885074205582,5
SiPfxTyp,-0.0051830586987858,5
SiSRMInvkAdd,-0.0062513340930382,5
ParamTypCtnStr[],-0.0071872105681983,5
MtdNm,-0.0100891749899466,5
ClsNmCtnLog,-0.0117364741928668,5
SiSRMInvkFatal,-0.0126297572102674,5
SRMDfThis,-0.0186226324339655,5
SoSRMInvkRemove,-0.0243694295033475,5
ParamDfThis,-0.0246562666009594,5
SRMDfRet,-0.0263694929158771,5
FileParamNR,-0.0374037462159195,5
ParamTypCtnStr,-0.038428686902228,5
GeneralParamNR,-0.0582407252117593,5
SoPfxRead,-0.0799518658068418,5
ParamTypCtnChar[],-0.0934743437667259,5
SiSRMInvkWrite,0.1119733360905853,6
GeneralParamNR,0.1051304148037638,6
SRMDfRet,0.0599074453163239,6
SiSRMInvkSevere,0.0297280402296244,6
ClsNmCtnFile,0.0116115059687451,6
ClsNmCtnWeb,0.0112935557675438,6
XmlParamNR,0.011122566354616,6
SoSRMInvkElement,0.0110020074961325,6
ClsNmCtnGeneral,0.0073575106692418,6
ClsNmCtnLog,0.0070271678792665,6
SoSRMInvkList,0.005456461530563,6
SiPfxSend,0.003282598527221,6
ParamDfThis,0.002978445843509,6
SiSRMInvkSet,0.0028936864557,6
SiSRMInvkSend,0.0024470008303936,6
DbParamNR,0.001356948441699,6
SiPfxExec,0.0008333320850621,6
FileRtnNR,0.000832131941545,6
ClsNmCtnGui,0.0007135566902991,6
SoSRMInvkRemove,0.0004162835009657,6
SoSRMInvkRead,0.0002496499284713,6
IsInterface,4.057075126090437e-05,6
SoPfxGet,9.606138339085524e-07,6
MixedSRMInvkCopy,0.0,6
