Feature,SHAP Value,instance
SoSRMInvkAs,0.0005476921468472,7
ClsNmCtnXml,0.0004164862133679,7
DbRtnNR,0.0001785100434675,7
ClsNmCtnGui,9.606138338946746e-07,7
SiSRMInvkRun,0.0,7
MixedSRMInvkCopy,0.0,7
SoPfxRemove,0.0,7
SoPfxFind,0.0,7
MixedPfxDo,0.0,7
MixedPfxMove,0.0,7
SiPfxEval,0.0,7
SoSRMInvkRemove,0.0,7
SoSRMInvkFind,0.0,7
SoSRMInvkParse,0.0,7
SoSRMInvkRetrieve,0.0,7
SoSRMInvkPoll,0.0,7
SiPfxExec,0.0,7
SiPfxRun,0.0,7
SiPfxSave,0.0,7
tag,0.0,7
GuiNR,0.0,7
ConcreteMtd,0.0,7
DbNR,0.0,7
LogNR,0.0,7
LogRtnNR,0.0,7
WebRtnNR,0.0,7
SiSRMInvkUpdate,0.0,7
SoSRMInvkPeek,0.0,7
SoSRMInvkElement,0.0,7
SoSRMInvkPull,0.0,7
SiSRMInvkSave,0.0,7
SiSRMInvkAdd,0.0,7
SiSRMInvkSet,0.0,7
MixedSRMInvkDo,0.0,7
SiSRMInvkExec,0.0,7
SiSRMInvkFine,0.0,7
SiSRMInvkSevere,0.0,7
SiSRMInvkWarn,0.0,7
SiSRMInvkTrace,0.0,7
FileNR,0.0,7
SiSRMInvkSend,0.0,7
SiSRMInvkLog,0.0,7
SiSRMInvkPrint,0.0,7
SiSRMInvkOffer,0.0,7
SiSRMInvkFatal,0.0,7
SiSRMInvkError,0.0,7
SiSRMInvkInfo,0.0,7
SiSRMInvkEval,0.0,7
SiSRMInvkPush,0.0,7
SiSRMInvkInsert,0.0,7
SiSRMInvkFormat,0.0,7
ParamTypCtnStr[],0.0,7
SRMDfParam,0.0,7
ParamDfSRM,0.0,7
GuiParamNR,0.0,7
GuiRtnNR,0.0,7
XmlRtnNR,0.0,7
XmlParamNR,0.0,7
WebNR,0.0,7
SiSRMInvkConfig,0.0,7
GeneralNR,0.0,7
GeneralRtnNR,0.0,7
XmlNR,0.0,7
SiPfxAdd,-3.895522318435318e-05,7
SoPfxParse,-0.0002683545299389,7
SiPfxUpdate,-0.0004162757735203,7
ClsNmCtnWeb,-0.0007084407195346,7
SoPfxTyp,-0.0008229428253893,7
IsConcreteCls,-0.0015318115054532,7
SiPfxSet,-0.0017390873845695,7
IsInterface,-0.0024396322668128,7
SiPfxPrint,-0.0037946270864941,7
WebParamNR,-0.0043166843365778,7
SiPfxSend,-0.0047310510268846,7
PrimitiveParam,-0.0053755257734024,7
MixedSRMInvkMove,-0.0054082979289521,7
ClsNmCtnDb,-0.0054686216641125,7
SRMDfThis,-0.0058580751361862,7
ParamTypCtnByte[],-0.0127042973312678,7
FileParamNR,-0.0142888043709306,7
ClsNmCtnGeneral,-0.0170955514054957,7
ClsNmCtnLog,-0.0200747527491509,7
SiSRMInvkDebug,-0.0233767847894902,7
ClsNmCtnGeneral,0.0120861076489643,8
SoPfxRead,0.0083156562822521,8
SiPfxLog,0.0045953894546956,8
GeneralParamNR,0.0031213046100488,8
SiPfxAdd,0.0029325686298204,8
ClsNmCtnXml,0.0028851462198245,8
SoPfxGet,0.0026038591527671,8
SiSRMInvkSend,0.0015609003159928,8
SiPfxTyp,0.001516353705976,8
ParamTypCtnChar[],0.0013593645681179,8
IsInterface,0.0011428997174539,8
ParamTypCtnStr[],0.0010697382869258,8
SoSRMInvkRead,0.000980529749753,8
IsConcreteCls,0.0005517021207261,8
FileRtnNR,0.0002062615804186,8
ClsNmCtnGui,0.0001416191645732,8
SiPfxExec,0.0001200375672562,8
SiPfxUpdate,7.690671529966484e-05,8
IsAbstractCls,6.103850118928875e-05,8
SiSRMInvkSet,0.0,8
MixedPfxMove,0.0,8
MixedSRMInvkMove,0.0,8
MixedSRMInvkDo,0.0,8
SoSRMInvkPeek,0.0,8
SoSRMInvkList,0.0,8
SiSRMInvkUpdate,0.0,8
SoSRMInvkPull,0.0,8
SoSRMInvkElement,0.0,8
SiSRMInvkAdd,0.0,8
SoPfxRemove,0.0,8
SiPfxPrint,0.0,8
SiPfxRun,0.0,8
SiPfxSave,0.0,8
SoSRMInvkFind,0.0,8
SoSRMInvkRemove,0.0,8
SiPfxEval,0.0,8
SoSRMInvkAs,0.0,8
SoSRMInvkRetrieve,0.0,8
SoSRMInvkPoll,0.0,8
SoPfxFind,0.0,8
MixedPfxDo,0.0,8
ConcreteMtd,0.0,8
tag,0.0,8
SRMDfParam,0.0,8
XmlParamNR,0.0,8
GuiRtnNR,0.0,8
GuiParamNR,0.0,8
XmlRtnNR,0.0,8
GuiNR,0.0,8
LogNR,0.0,8
ParamDfSRM,0.0,8
XmlNR,0.0,8
MixedSRMInvkCopy,0.0,8
SiSRMInvkFormat,0.0,8
SiSRMInvkInsert,0.0,8
SiSRMInvkPrint,0.0,8
SiSRMInvkExec,0.0,8
WebRtnNR,0.0,8
DbNR,0.0,8
LogRtnNR,0.0,8
WebNR,0.0,8
GeneralNR,0.0,8
FileNR,0.0,8
LogParamNR,0.0,8
SiSRMInvkEval,0.0,8
SiSRMInvkSevere,0.0,8
SiSRMInvkFine,0.0,8
SiSRMInvkWarn,0.0,8
SiSRMInvkTrace,0.0,8
SiSRMInvkConfig,0.0,8
SiSRMInvkDebug,0.0,8
SiSRMInvkFatal,0.0,8
SiSRMInvkOffer,0.0,8
SiSRMInvkError,-9.606138338946746e-07,8
SiSRMInvkWrite,-1.921227667803227e-06,8
SiSRMInvkInfo,-1.1909624294079156e-05,8
DbParamNR,-2.705503882514948e-05,8
GeneralRtnNR,-4.244568618109318e-05,8
ParamTypCtnByte[],-0.000128197840443,8
SoPfxParse,-0.0001637991822603,8
SiPfxSet,-0.0003729549663208,8
DbRtnNR,-0.0006691997742378,8
MixedPfxCopy,-0.0011445192227561,8
MixedPfxTyp,-0.001247477244017,8
SiSRMInvkSave,-0.0012481974964674,8
SiSRMInvkLog,-0.00126921019338,8
SiPfxWrite,-0.0012770197562267,8
SoPfxTyp,-0.0021752947005466,8
ClsNmCtnFile,-0.0022706204443315,8
SiPfxSend,-0.0027391776368781,8
SiSRMInvkPush,-0.0037230938658611,8
SoSRMInvkParse,-0.0038379963063232,8
SiSRMInvkRun,-0.0046469339843132,8
WebParamNR,-0.0049363485702263,8
ClsNmCtnDb,-0.0070564027555923,8
SoSRMInvkGet,-0.0109684628862231,8
ClsNmCtnLog,-0.0112993060636757,8
ParamDfThis,-0.013013329912483,8
ClsNmCtnWeb,-0.0137772436593498,8
SRMDfThis,-0.0165840981977312,8
MtdNm,-0.0350544414761226,8
SRMDfRet,-0.040168396500294,8
ParamTypCtnStr,-0.0517878125209175,8
PrimitiveParam,-0.0684265992839718,8
FileParamNR,-0.1348703178560155,8
ClsNmCtnFile,0.0141899764460777,9
ParamDfThis,0.0113547420636139,9
SoSRMInvkRead,0.0055190931160824,9
SiPfxUpdate,0.0051483429312372,9
SoSRMInvkGet,0.0029101316177716,9
SiPfxLog,0.0022961234440268,9
ClsNmCtnWeb,0.0020859064205509,9
SiPfxWrite,0.0020628035894405,9
SRMDfThis,0.0020519564057923,9
ClsNmCtnGeneral,0.0017169838820426,9
SiPfxSet,0.0016701878036268,9
SiPfxAdd,0.0014933730612953,9
SiPfxTyp,0.0014044611864456,9
MixedSRMInvkDo,0.0013628060091075,9
IsAbstractCls,0.0013300968572347,9
DbRtnNR,0.0012415597242438,9
ClsNmCtnGui,0.0006030584412375,9
FileRtnNR,0.00054115416451,9
GeneralParamNR,0.0004658500336166,9
MixedPfxTyp,0.0001414653789512,9
SoPfxGet,5.4962664465092737e-05,9
ParamTypCtnChar[],1.6316196165069158e-05,9
ParamTypCtnStr[],1.1527366006847116e-05,9
SiSRMInvkSave,0.0,9
SoSRMInvkList,0.0,9
SiSRMInvkRun,0.0,9
MixedSRMInvkMove,0.0,9
SoSRMInvkPoll,0.0,9
MixedPfxMove,0.0,9
MixedPfxCopy,0.0,9
SoPfxRemove,0.0,9
SoPfxFind,0.0,9
MixedPfxDo,0.0,9
SiPfxEval,0.0,9
SiPfxExec,0.0,9
SiPfxRun,0.0,9
SiPfxPrint,0.0,9
SoSRMInvkRemove,0.0,9
SoSRMInvkFind,0.0,9
SoSRMInvkParse,0.0,9
SiPfxSave,0.0,9
tag,0.0,9
ConcreteMtd,0.0,9
GuiNR,0.0,9
SRMDfParam,0.0,9
GuiRtnNR,0.0,9
WebNR,0.0,9
DbNR,0.0,9
SiSRMInvkAdd,0.0,9
SoSRMInvkRetrieve,0.0,9
MixedSRMInvkCopy,0.0,9
SoSRMInvkElement,0.0,9
SoSRMInvkAs,0.0,9
SoSRMInvkPeek,0.0,9
SiSRMInvkUpdate,0.0,9
SiSRMInvkExec,0.0,9
SiSRMInvkSend,0.0,9
WebRtnNR,0.0,9
SiSRMInvkSevere,0.0,9
SiSRMInvkDebug,0.0,9
SiSRMInvkConfig,0.0,9
SiSRMInvkEval,0.0,9
SiSRMInvkPush,0.0,9
SiSRMInvkLog,0.0,9
SiSRMInvkPrint,0.0,9
SiSRMInvkOffer,0.0,9
SiSRMInvkFatal,0.0,9
SiSRMInvkError,0.0,9
SiSRMInvkInfo,0.0,9
SiSRMInvkTrace,0.0,9
SiSRMInvkWarn,0.0,9
SiSRMInvkInsert,0.0,9
SiSRMInvkFormat,0.0,9
LogNR,0.0,9
LogParamNR,0.0,9
FileNR,0.0,9
GeneralNR,0.0,9
ParamDfSRM,0.0,9
XmlNR,0.0,9
XmlParamNR,0.0,9
LogRtnNR,0.0,9
XmlRtnNR,0.0,9
FileParamNR,-3.847780984111981e-07,9
SiSRMInvkWrite,-1.921227667803227e-06,9
SoSRMInvkPull,-0.000114945619121,9
GuiParamNR,-0.000277701112974,9
IsConcreteCls,-0.0004726815486975,9
GeneralRtnNR,-0.0010418168375118,9
IsInterface,-0.0010691044758202,9
ClsNmCtnXml,-0.0013584021991603,9
SoPfxParse,-0.0014323431064752,9
WebParamNR,-0.0020585256125869,9
SoPfxTyp,-0.0038952249649066,9
SiPfxSend,-0.0046905876665453,9
ClsNmCtnLog,-0.0058818954207564,9
MtdNm,-0.0068263033318353,9
ClsNmCtnDb,-0.007454719077663,9
SiSRMInvkSet,-0.0081489910467683,9
SiSRMInvkFine,-0.0091761226314332,9
ParamTypCtnStr,-0.0174368617868391,9
SRMDfRet,-0.0174433474323659,9
SoPfxRead,-0.0246924878331742,9
ParamTypCtnByte[],-0.0593029940140594,9
DbParamNR,-0.0854531852671504,9
PrimitiveParam,-0.1143870367533585,9
SRMDfRet,0.0648591804843695,10
SoPfxTyp,0.033990422851342,10
SRMDfThis,0.0157889575644776,10
ParamDfThis,0.0130654039280725,10
SoPfxRead,0.0100017428507791,10
SiPfxSet,0.0086172681761684,10
ParamTypCtnChar[],0.0084791052986173,10
IsAbstractCls,0.0073339374713563,10
ParamTypCtnByte[],0.0052165455648121,10
SiSRMInvkFatal,0.0043570565450874,10
SiSRMInvkSet,0.0039878900519375,10
ClsNmCtnWeb,0.0037555331744151,10
SiPfxLog,0.0023398053084662,10
DbParamNR,0.0021664798844301,10
ClsNmCtnXml,0.0014983753577483,10
MixedPfxTyp,0.0011272460163136,10
ClsNmCtnGeneral,0.0008898935772305,10
SoPfxParse,0.0006555040943107,10
SiSRMInvkEval,0.0006296070187596,10
DbRtnNR,0.0005753134124931,10
SoPfxGet,0.0004899608150627,10
ClsNmCtnGui,0.0004813258292035,10
MtdNm,0.0002999844971146,10
IsInterface,0.0002094031485049,10
SiSRMInvkAdd,9.867805976761236e-05,10
SiSRMInvkSend,7.202524503584218e-07,10
MixedPfxDo,0.0,10
SiSRMInvkSave,0.0,10
SoPfxRemove,0.0,10
SoSRMInvkFind,0.0,10
SiPfxEval,0.0,10
MixedPfxMove,0.0,10
SiPfxSave,0.0,10
SoSRMInvkRetrieve,0.0,10
SoSRMInvkPoll,0.0,10
SoSRMInvkElement,0.0,10
SoSRMInvkAs,0.0,10
SoSRMInvkPeek,0.0,10
SoSRMInvkList,0.0,10
SiPfxRun,0.0,10
SoPfxFind,0.0,10
tag,0.0,10
SRMDfParam,0.0,10
ConcreteMtd,0.0,10
XmlRtnNR,0.0,10
GuiNR,0.0,10
LogParamNR,0.0,10
WebRtnNR,0.0,10
DbNR,0.0,10
GeneralRtnNR,0.0,10
LogNR,0.0,10
LogRtnNR,0.0,10
FileNR,0.0,10
MixedSRMInvkMove,0.0,10
MixedSRMInvkDo,0.0,10
SiSRMInvkUpdate,0.0,10
SiSRMInvkRun,0.0,10
SoSRMInvkRemove,0.0,10
SiPfxPrint,0.0,10
WebNR,0.0,10
SiSRMInvkConfig,0.0,10
SiSRMInvkInsert,0.0,10
SiSRMInvkPush,0.0,10
SiSRMInvkFormat,0.0,10
SiSRMInvkLog,0.0,10
SiSRMInvkTrace,0.0,10
SiSRMInvkOffer,0.0,10
SiSRMInvkError,0.0,10
SiSRMInvkInfo,0.0,10
SiSRMInvkSevere,0.0,10
SiSRMInvkWarn,0.0,10
SiSRMInvkFine,0.0,10
SiSRMInvkExec,0.0,10
ParamDfSRM,0.0,10
GuiRtnNR,0.0,10
XmlParamNR,0.0,10
XmlNR,0.0,10
SiSRMInvkDebug,0.0,10
GeneralNR,0.0,10
SiPfxAdd,-7.301402177792293e-07,10
SiPfxUpdate,-1.2611783557735234e-06,10
FileRtnNR,-1.4405049007099049e-06,10
SoSRMInvkParse,-0.0002518587969736,10
SoSRMInvkRead,-0.000634877830992,10
MixedSRMInvkCopy,-0.0012481974964673,10
ClsNmCtnFile,-0.0013721542689213,10
SiPfxExec,-0.0015894780235517,10
SiSRMInvkPrint,-0.0023945812846517,10
SoSRMInvkPull,-0.0024822777444114,10
MixedPfxCopy,-0.0030004853592088,10
SiPfxWrite,-0.0032325198586377,10
SiPfxSend,-0.0041109554940506,10
ParamTypCtnStr[],-0.007541024630935,10
SoSRMInvkGet,-0.0115327579374086,10
IsConcreteCls,-0.0168693895575636,10
SiSRMInvkWrite,-0.0215022249893928,10
ClsNmCtnLog,-0.0233120579996325,10
GuiParamNR,-0.027638040557614,10
ClsNmCtnDb,-0.0286855186972263,10
FileParamNR,-0.0293343706623952,10
SiPfxTyp,-0.0321804354056373,10
PrimitiveParam,-0.0763916865283069,10
GeneralParamNR,-0.0855306927504072,10
WebParamNR,-0.0936159235891686,10
ParamTypCtnStr,-0.105785659461833,10
ClsNmCtnDb,0.0126976908149749,11
ClsNmCtnWeb,0.0063304326262133,11
SiSRMInvkWrite,0.0050726360195606,11
IsInterface,0.0037093236988737,11
SiPfxAdd,0.0036684513705933,11
SoSRMInvkGet,0.0034458685267661,11
ClsNmCtnGeneral,0.0033127363039705,11
SoSRMInvkRead,0.0024963949929348,11
SiPfxSet,0.0024714703972397,11
SiPfxTyp,0.0022641359426716,11
ClsNmCtnXml,0.0015711642540089,11
SoPfxGet,0.001248249052955,11
SiPfxLog,0.0010550627676516,11
SiSRMInvkUpdate,0.0009904546873957,11
IsAbstractCls,0.0009162007750741,11
GeneralRtnNR,0.000768543591483,11
MixedPfxTyp,0.00033315031878,11
FileRtnNR,0.0003309887297286,11
SiPfxUpdate,0.0001864546217554,11
ClsNmCtnFile,0.0001469927682901,11
FileParamNR,2.7369993815362648e-05,11
ConcreteMtd,2.153273663804689e-05,11
SoPfxParse,4.323386297910847e-06,11
GuiParamNR,2.403613835484637e-07,11
MixedSRMInvkCopy,0.0,11
SiSRMInvkSet,0.0,11
SiSRMInvkAdd,0.0,11
SoSRMInvkList,0.0,11
SoSRMInvkElement,0.0,11
SoPfxFind,0.0,11
SoPfxRemove,0.0,11
MixedPfxDo,0.0,11
MixedPfxMove,0.0,11
SiPfxEval,0.0,11
SoSRMInvkFind,0.0,11
SiPfxRun,0.0,11
SiPfxPrint,0.0,11
SoSRMInvkRemove,0.0,11
SoSRMInvkParse,0.0,11
SiPfxExec,0.0,11
SiPfxSave,0.0,11
SRMDfParam,0.0,11
ParamDfSRM,0.0,11
tag,0.0,11
XmlNR,0.0,11
GuiRtnNR,0.0,11
MixedSRMInvkMove,0.0,11
SiSRMInvkRun,0.0,11
SiSRMInvkSave,0.0,11
SoSRMInvkRetrieve,0.0,11
SoSRMInvkPoll,0.0,11
SoSRMInvkPull,0.0,11
SoSRMInvkAs,0.0,11
SoSRMInvkPeek,0.0,11
MixedSRMInvkDo,0.0,11
SiSRMInvkInsert,0.0,11
SiSRMInvkSend,0.0,11
WebParamNR,0.0,11
WebRtnNR,0.0,11
SiSRMInvkFine,0.0,11
SiSRMInvkDebug,0.0,11
GeneralNR,0.0,11
SiSRMInvkLog,0.0,11
SiSRMInvkPush,0.0,11
SiSRMInvkEval,0.0,11
SiSRMInvkTrace,0.0,11
SiSRMInvkWarn,0.0,11
SiSRMInvkError,0.0,11
SiSRMInvkInfo,0.0,11
SiSRMInvkSevere,0.0,11
SiSRMInvkFormat,0.0,11
SiSRMInvkFatal,0.0,11
SiSRMInvkOffer,0.0,11
LogNR,0.0,11
LogParamNR,0.0,11
FileNR,0.0,11
XmlParamNR,0.0,11
XmlRtnNR,0.0,11
LogRtnNR,0.0,11
WebNR,0.0,11
DbNR,0.0,11
GuiNR,0.0,11
ClsNmCtnGui,-2.1616931489831792e-06,11
ParamTypCtnStr[],-0.0001884130058486,11
DbRtnNR,-0.0008972859312053,11
SiSRMInvkConfig,-0.001259370720501,11
ParamTypCtnChar[],-0.0014369530952524,11
SiSRMInvkExec,-0.0017849285921228,11
MixedPfxCopy,-0.0020803295074208,11
SiPfxSend,-0.004016869381352,11
ClsNmCtnLog,-0.0047020239634025,11
SiPfxWrite,-0.0047423716105053,11
SoPfxTyp,-0.007304276408539,11
ParamTypCtnStr,-0.0093120385426165,11
SiSRMInvkPrint,-0.009915326043799,11
IsConcreteCls,-0.0174953187180634,11
SRMDfThis,-0.0182483004835269,11
MtdNm,-0.0208842048108736,11
ParamTypCtnByte[],-0.025359619901916,11
ParamDfThis,-0.0348291028603715,11
SRMDfRet,-0.0368320779551953,11
SoPfxRead,-0.0403176297852164,11
GeneralParamNR,-0.0445113026862399,11
DbParamNR,-0.0480097896068065,11
PrimitiveParam,-0.1086977715804966,11
SoSRMInvkGet,0.0634693775346713,12
WebParamNR,0.0187857213514223,12
ClsNmCtnFile,0.0127672452694142,12
FileParamNR,0.0113073148571703,12
IsAbstractCls,0.0087666491348324,12
DbParamNR,0.0084247072261949,12
IsInterface,0.0074010486086123,12
ClsNmCtnGeneral,0.0062033351241979,12
SiSRMInvkWrite,0.0057618903891174,12
SiPfxLog,0.0042308373604432,12
ParamTypCtnByte[],0.0031118791182275,12
SoSRMInvkRead,0.0024963949929348,12
SRMDfRet,0.0018701511279739,12
SoSRMInvkRemove,0.0012086748181937,12
SiSRMInvkSet,0.0011897252176588,12
SiSRMInvkSend,0.0008323714712282,12
ParamTypCtnStr[],0.0003279644007768,12
SiPfxUpdate,0.0002754189612386,12
FileRtnNR,0.0002062615804186,12
MixedSRMInvkDo,0.0,12
MixedSRMInvkMove,0.0,12
MixedSRMInvkCopy,0.0,12
SoSRMInvkElement,0.0,12
SiPfxRun,0.0,12
SiPfxEval,0.0,12
SiSRMInvkRun,0.0,12
SiSRMInvkUpdate,0.0,12
SoSRMInvkPoll,0.0,12
SoSRMInvkRetrieve,0.0,12
SiSRMInvkAdd,0.0,12
MixedPfxDo,0.0,12
SoPfxFind,0.0,12
SiPfxSave,0.0,12
SoSRMInvkFind,0.0,12
SiPfxPrint,0.0,12
SoSRMInvkParse,0.0,12
SoSRMInvkAs,0.0,12
SoSRMInvkPeek,0.0,12
SoSRMInvkList,0.0,12
MixedPfxMove,0.0,12
SoPfxRemove,0.0,12
GuiParamNR,0.0,12
IsConcreteCls,0.0,12
tag,0.0,12
DbNR,0.0,12
LogParamNR,0.0,12
LogNR,0.0,12
LogRtnNR,0.0,12
XmlNR,0.0,12
GuiRtnNR,0.0,12
XmlParamNR,0.0,12
XmlRtnNR,0.0,12
SoSRMInvkPull,0.0,12
SiSRMInvkOffer,0.0,12
SiSRMInvkExec,0.0,12
SiSRMInvkLog,0.0,12
SiSRMInvkPrint,0.0,12
WebNR,0.0,12
SiSRMInvkSevere,0.0,12
SiSRMInvkWarn,0.0,12
SiSRMInvkTrace,0.0,12
FileNR,0.0,12
GeneralNR,0.0,12
SiSRMInvkConfig,0.0,12
SiSRMInvkDebug,0.0,12
WebRtnNR,0.0,12
SiSRMInvkFatal,0.0,12
SiSRMInvkError,0.0,12
SiSRMInvkInfo,0.0,12
SiSRMInvkEval,0.0,12
SiSRMInvkPush,0.0,12
SiSRMInvkInsert,0.0,12
SiSRMInvkFormat,0.0,12
GuiNR,0.0,12
ConcreteMtd,0.0,12
SoPfxGet,-9.606138339085524e-07,12
ClsNmCtnGui,-1.321207958024373e-06,12
GeneralRtnNR,-3.403795927356401e-05,12
MixedPfxTyp,-0.0001096370108914,12
GeneralParamNR,-0.0006026509507411,12
ClsNmCtnXml,-0.0006310283278493,12
ClsNmCtnWeb,-0.000767646105028,12
SiPfxAdd,-0.0010268365598606,12
ClsNmCtnLog,-0.0010516944058716,12
DbRtnNR,-0.0015143326042934,12
SiPfxExec,-0.0017744466502731,12
SoPfxParse,-0.001918697920952,12
SiSRMInvkFine,-0.0029272360369115,12
ParamTypCtnChar[],-0.0030202364669989,12
SiPfxWrite,-0.0031748505213081,12
MixedPfxCopy,-0.0061815733042391,12
SiPfxSend,-0.0064347631601824,12
SiPfxSet,-0.0070694711073947,12
PrimitiveParam,-0.007535530939374,12
SRMDfParam,-0.0109520997116897,12
SiPfxTyp,-0.0111129069194199,12
SiSRMInvkSave,-0.013552413935255,12
ParamDfSRM,-0.0153615962369738,12
ParamTypCtnStr,-0.0238056553024935,12
MtdNm,-0.0254260958849928,12
ParamDfThis,-0.0464778217852469,12
ClsNmCtnDb,-0.0523686239331257,12
SRMDfThis,-0.0660494225051821,12
SoPfxRead,-0.1056087430479504,12
SoPfxTyp,-0.1314698969447329,12
ParamTypCtnStr,0.0693022994454247,13
PrimitiveParam,0.0130320664468068,13
WebParamNR,0.0106211988417822,13
ClsNmCtnFile,0.0060288942503784,13
IsInterface,0.0050205546890292,13
ClsNmCtnLog,0.0047245924752273,13
SoSRMInvkRead,0.0046952617905868,13
DbRtnNR,0.003463089075381,13
SRMDfRet,0.0030401762086553,13
IsAbstractCls,0.0029661216044595,13
SiPfxUpdate,0.002449367052677,13
ParamTypCtnByte[],0.002436068378882,13
ClsNmCtnXml,0.0024334443653287,13
SoPfxGet,0.0021093372511896,13
XmlParamNR,0.0017749360069919,13
SiPfxSet,0.0011375412783069,13
ParamTypCtnChar[],0.0010730297176032,13
GuiParamNR,0.0009569529413334,13
SRMDfThis,0.0009369648697979,13
SiPfxLog,0.0008333320850622,13
SiSRMInvkWrite,0.0005581569489351,13
FileParamNR,0.0003839452396883,13
GeneralRtnNR,0.0002765031323836,13
IsConcreteCls,0.0001461909264229,13
SoSRMInvkPull,0.0,13
SiSRMInvkSave,0.0,13
SiSRMInvkUpdate,0.0,13
MixedSRMInvkDo,0.0,13
SiSRMInvkAdd,0.0,13
MixedPfxDo,0.0,13
SiPfxExec,0.0,13
SiPfxRun,0.0,13
SiPfxPrint,0.0,13
SoSRMInvkFind,0.0,13
SoSRMInvkRemove,0.0,13
SoSRMInvkParse,0.0,13
SiPfxEval,0.0,13
SoSRMInvkPoll,0.0,13
MixedPfxMove,0.0,13
SoPfxRemove,0.0,13
SoPfxFind,0.0,13
tag,0.0,13
ParamDfSRM,0.0,13
ParamTypCtnStr[],0.0,13
DbParamNR,0.0,13
LogParamNR,0.0,13
LogRtnNR,0.0,13
WebRtnNR,0.0,13
DbNR,0.0,13
SiSRMInvkDebug,0.0,13
LogNR,0.0,13
GeneralNR,0.0,13
SoSRMInvkElement,0.0,13
SoSRMInvkAs,0.0,13
MixedSRMInvkMove,0.0,13
MixedSRMInvkCopy,0.0,13
SiSRMInvkRun,0.0,13
SiPfxSave,0.0,13
SoSRMInvkList,0.0,13
WebNR,0.0,13
SiSRMInvkExec,0.0,13
SiSRMInvkEval,0.0,13
SiSRMInvkSend,0.0,13
SiSRMInvkLog,0.0,13
SiSRMInvkPrint,0.0,13
SiSRMInvkOffer,0.0,13
SiSRMInvkFatal,0.0,13
SiSRMInvkError,0.0,13
SiSRMInvkInfo,0.0,13
SiSRMInvkTrace,0.0,13
SiSRMInvkPush,0.0,13
SiSRMInvkInsert,0.0,13
SiSRMInvkFormat,0.0,13
XmlRtnNR,0.0,13
XmlNR,0.0,13
SRMDfParam,0.0,13
GuiRtnNR,0.0,13
ConcreteMtd,0.0,13
SiSRMInvkWarn,0.0,13
SiSRMInvkFine,0.0,13
GuiNR,0.0,13
SiSRMInvkConfig,0.0,13
FileNR,0.0,13
FileRtnNR,-7.202524503618912e-07,13
ClsNmCtnGui,-2.1616931489831792e-06,13
SiPfxAdd,-9.50694104889932e-05,13
SiSRMInvkSet,-0.0005367894957569,13
SoPfxParse,-0.001032378821207,13
SiPfxSend,-0.0014569204161262,13
MixedPfxCopy,-0.0014990354070603,13
SiSRMInvkSevere,-0.0016986723644278,13
GeneralParamNR,-0.0023177410065286,13
ClsNmCtnGeneral,-0.0028261286779378,13
SoSRMInvkRetrieve,-0.003024462719148,13
MixedPfxTyp,-0.0031910555407389,13
SoSRMInvkPeek,-0.0036568736858807,13
SiPfxWrite,-0.0063160010899703,13
ParamDfThis,-0.0123487960011057,13
ClsNmCtnDb,-0.0131881949401745,13
MtdNm,-0.0172741684413215,13
SiPfxTyp,-0.022540687135568,13
SoPfxTyp,-0.0233760179943161,13
SoSRMInvkGet,-0.0374424615971557,13
SoPfxRead,-0.0817874715587277,13
ClsNmCtnWeb,-0.2945939219023875,13
ClsNmCtnDb,0.0630008569144819,14
SoPfxTyp,0.0278387820359215,14
ParamTypCtnChar[],0.0094597995022077,14
SoPfxRead,0.006315756158158,14
SiPfxSet,0.0061963719255934,14
ClsNmCtnFile,0.0043506535655416,14
LogParamNR,0.0039671651920946,14
SoSRMInvkRead,0.0035649545281345,14
SiSRMInvkSet,0.0029319047181391,14
ClsNmCtnWeb,0.0029218458728157,14
ClsNmCtnXml,0.0029131215676863,14
ClsNmCtnLog,0.0022446525288086,14
IsInterface,0.002199720365306,14
FileRtnNR,0.0021067015039765,14
DbRtnNR,0.001792986213136,14
ClsNmCtnGeneral,0.0016225608919354,14
SoSRMInvkGet,0.0016008165759963,14
GeneralRtnNR,0.0012476565531948,14
WebParamNR,0.000957374488793,14
ParamDfThis,0.0008313404268615,14
SoPfxGet,0.0008196826535604,14
SiPfxAdd,0.0008192676087731,14
XmlParamNR,0.000721840241688,14
IsAbstractCls,0.0006298209982907,14
ParamTypCtnByte[],0.0003681621067544,14
SiSRMInvkError,0.0001666377866343,14
SiPfxLog,9.613640133189494e-05,14
SiSRMInvkPrint,8.331889331716913e-05,14
ClsNmCtnGui,1.3860705841153842e-05,14
SoPfxParse,4.323386297924725e-06,14
MixedPfxTyp,4.809309623219507e-07,14
MixedSRMInvkCopy,0.0,14
MixedSRMInvkMove,0.0,14
SiPfxEval,0.0,14
SoSRMInvkFind,0.0,14
MixedPfxMove,0.0,14
MixedPfxDo,0.0,14
SoPfxFind,0.0,14
SoPfxRemove,0.0,14
SiPfxRun,0.0,14
SiPfxExec,0.0,14
XmlRtnNR,0.0,14
XmlNR,0.0,14
GuiNR,0.0,14
ConcreteMtd,0.0,14
tag,0.0,14
ParamDfSRM,0.0,14
GuiRtnNR,0.0,14
SiSRMInvkRun,0.0,14
SoSRMInvkRetrieve,0.0,14
SoSRMInvkElement,0.0,14
SoSRMInvkPull,0.0,14
SoSRMInvkAs,0.0,14
SiSRMInvkAdd,0.0,14
MixedSRMInvkDo,0.0,14
