row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
39,1620,0.014,-1.734723475976807e-18,0.0,0.0,0.0,-0.0009204179074592734,0.0,-0.000984745411763298,-0.0011037792771954858,0.00031498495789069263,0.0,-3.428313813834379e-05,0.0,0.0008045659190403555,-0.0009448979519789991,-0.0054798316679265146,-0.00017330736474753948,0.0,-5.612553547180848e-05,0.0,-1.550954765994089e-05,0.0,-1.9895631950524034e-05,-0.0053867574426393235
40,4093,0.014,0.0,0.0,0.0,0.0,-0.0010966794415878175,0.00013990019884829697,-0.0010343599920947257,-0.0011749335207885618,0.0004141236823881368,0.0,0.0,0.0,0.0007987540937816803,-0.0010149447958226231,-0.005534435123191238,-0.00011610033909183545,0.0,0.0,0.0,0.0,0.0,0.0,-0.005381324762441313
41,7149,0.014,0.0,-9.461796706605166e-05,0.0,0.0,-0.0008215035493916501,0.003269015737387386,-0.0015122503045983285,-0.0033827365577058775,0.0010056204501627116,-0.00014353551955597154,0.0,0.0,0.0015828410944597874,-0.002162578104052341,0.003811155432224327,-0.002034717263569941,0.00021621098981324538,-3.856905999275846e-05,-0.0030076953617398715,-0.00010213086619745443,0.0,0.0,-0.010584509150177212
42,3995,0.014,0.0,0.0,0.0,0.0,-0.000966380614375181,0.0,-0.001081460493811454,-0.0011377929591365526,0.00042359430391358246,0.0,-8.664669327736357e-05,0.0,0.0008975547961383259,-0.0009892108066112742,-0.005602394689739947,-9.056402357868192e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053666988195214555
43,65,0.014,0.0,0.0,0.0,0.0,-0.0009591296680506617,0.0021530120003201048,-0.0015238734139188077,-0.0011472433384034132,0.0004886568500751604,-3.977248166774195e-05,-0.00017803267608977044,0.0,0.000948294777268773,-0.0016560396624592127,-0.005312321066162938,-0.0009635623816376394,0.0,0.0,0.0,0.0,0.0,-5.177747048664692e-05,-0.005758211468787206
44,8442,0.014,0.0,0.0,0.0,0.0,-0.0010282143218758838,0.0,-0.0009778569700189105,-0.0011601551750114838,0.00037367502382503815,0.0,0.0,0.0,0.0008654878817856704,-0.0009600657343728053,-0.005585835230446926,-0.00011493583603069275,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054120996378540075
45,489,0.014,0.0,0.0,0.0,0.0,-0.0009944310315789463,-6.532444919212928e-05,-0.001026493114045905,-0.001090267051340823,0.0004446105902279815,-3.947265879297184e-05,0.0,0.0,0.0009672109882049735,-0.0010296527611633642,-0.005554976565170571,-0.00017191077619083039,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054392931709574144
46,5807,0.014,-1.734723475976807e-18,0.0,-5.852096281488644e-05,0.0,-0.0009730570067913422,0.0,-0.001035145598482413,-0.001120187419601322,0.00031015456871857596,0.0,0.0,0.0,0.0008424763955748305,-0.0010484319983962145,-0.0054908231733419854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054264648048652445
47,8608,0.014,0.0,0.0,0.0001021492968787681,0.0,-0.0005741610276916552,0.0,-0.0017121343093204917,-0.0040223479845891115,0.0008955387153473807,8.997206520673995e-05,-0.00010609343970535545,0.0,0.0017785045048670522,-0.0019673759054040737,0.00424055146626097,-0.00026031907078488946,0.0001562162117607961,0.0,0.0,0.00013342417550460116,0.0,0.0,-0.012753924698330732
48,3266,0.014,0.0,0.0,-6.977271836428801e-05,-4.2220846870334796e-05,-0.0009025852717982816,0.0,-0.0009995787333074227,-0.001183496642270389,0.0003725889644753439,0.0,0.0,0.0,0.0009210949280952977,-0.0009698121706468069,-0.005566062598277344,-0.00023602520684806987,0.0,0.0,0.0,0.0,0.0,0.0,-0.005324129704187703
49,7323,0.014,0.0,-0.00010312359835940641,0.0,-0.000125959708009736,-0.0009245262863002966,0.0032054251784495212,-0.0018330417902780506,-0.003427601923078548,0.0011255575649031819,-0.00019204620076571107,0.00020785148032075284,0.0,0.0017407977468634908,-0.00199872278377467,0.003988410481410746,-0.0022807551111239054,0.00010689911443660362,0.0,-0.0028505852956713525,0.0,0.0,0.0,-0.01063857886902262
50,960,0.014,0.0,0.0,-0.00015726070891307914,3.7814859279729396e-05,-0.0009404191831774454,0.0019628810210692666,-0.001671200425322916,-0.0011693473884258117,0.00035626454831911024,9.08262056283647e-05,4.5718519763694675e-05,0.0,0.000906903299083129,-0.0016560542165096896,-0.005355502940551451,-0.000821340464781616,0.00010336019200133443,5.533323493001627e-05,-5.491992568677485e-05,9.275521754258678e-05,0.0,-8.002548173520131e-05,-0.005745786362513248
51,4312,0.014,0.0,-7.322041757547864e-05,0.0,0.0,-0.000991662175271474,0.0,-0.0009521508482739007,-0.0011293826961385413,0.0004014950527585145,0.0,0.0,0.0,0.0008433772237180918,-0.0010168507027509804,-0.0055791067096600975,-0.00015468572035766406,0.0,0.0,0.0,0.0,0.0,0.0,-0.00534781300644847
52,8933,0.014,0.0,0.0,0.0,0.0,-0.0009288648240019851,-3.015687961874534e-05,-0.001051503249334596,-0.0011210284684731045,0.0003737255961493695,0.0,-6.58525387106107e-05,0.0,0.0008445234569164837,-0.0008819291129053962,-0.00557121817545058,-0.00013640952955491957,0.0,0.0,0.0,0.0,0.0,0.0,-0.005431286275015917
53,4742,0.014,0.0,0.0,0.0,0.0,-0.0008174991075774429,0.0,-0.001601449327742675,-0.0040134722295270394,0.0010889776932675867,0.0,0.0,0.0,0.001815506657493552,-0.002036872204265607,0.004366935738918475,-0.0001865335107647521,0.00017157941470734566,0.0,0.0,0.0,0.0,0.0,-0.012787173124509443
54,665,0.014,1.734723475976807e-18,0.0,0.0,-0.00014316173221638154,-0.0009935695759834221,0.0020589935066096157,-0.0017260162870109711,-0.001202848381515141,0.0005215617863927743,0.0,-8.48424956055985e-05,0.0,0.0009098816488308921,-0.0016770290423013972,-0.0052034802201933236,-0.0009057658486225683,0.00015961904168115894,0.0,-5.360105643328695e-05,0.00013525157640116207,0.0,0.0,-0.0057949929200335135
55,2480,0.014,1.734723475976807e-18,0.0,0.0,0.0,-0.0007614855505946404,6.946590233178458e-05,-0.0016551406683030137,-0.0039726861644671044,0.0010458130339524457,0.00010584093780317282,0.00016332509494221902,0.0,0.0016647209709401297,-0.0020567739220100365,0.004253366620343103,-0.00026682582634810365,0.0,5.7893421907365635e-05,0.0,9.687901065991549e-05,0.0,0.0,-0.012744392861157236
