row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
41,7149,0.015037719712678659,0.018791472160429645,0.0,-0.0020709722786006472,0.0,-0.00045640347301875175,0.008328599166122913,-0.0016492035943831318,-0.001936161569833548,0.0,-9.935074730217514e-05,-0.000587639030381325,0.0,0.0013657879412375916,-0.001552187373082276,0.012614446947881086,-0.0026592227157626273,0.0006350972671530348,0.0026695694047062274,-0.0027991268152636867,0.0004394011489950895,0.0,-0.0008406375564639314,-0.007648244274252855
42,3995,0.015037719712678659,0.0010041882335644434,-2.4697009234242817e-05,-0.0004461396071199135,-2.7921614007478337e-05,-0.0004987526424946347,-0.0005217040039560805,-0.0012799090329471891,-0.0008750290493765816,-2.5245892470606484e-05,0.0,-0.0002670765785477315,0.0,0.0007441500447744352,-0.0009678989637376017,-0.004560508199368613,-0.0019323319685973811,0.0005611647321522484,0.0004803743101285054,9.02400421901382e-05,7.132993938750526e-05,0.0,-0.00035140411113243196,-0.004202171874756562
43,65,0.015037719712678659,0.001247277761588025,-5.838376697077503e-05,-0.000500308870235146,-2.5400627841132156e-05,-0.0004537896788598082,0.0033496987132740547,-0.0013186536579307658,-0.0008618336926070396,-2.0878781291629512e-05,0.0,-0.0003395524743215366,0.0,0.0007912326831686562,-0.0010555488526034313,-0.004865140948130269,-0.0019979627067270925,0.00047847869316431274,-0.0023405271886809643,0.00014814381737917793,8.531404675435214e-05,0.0,-0.00045658317069038884,-0.004348745487941208
44,8442,0.015037719712678659,0.0004964271176747265,0.0,-0.0003156624886057381,-2.6426891593806625e-05,-0.00045792150316760857,-0.0003940943669603396,-0.0011177938570113939,-0.0007183140399083387,-4.121915265654192e-05,0.0,-0.0002810081524344614,0.0,0.0007277967414030117,-0.0008860281991907336,-0.003894868596321052,-0.0018207552105744698,0.0005254143384473454,-0.0019064505492194367,0.0001142497291391677,0.0,0.0,-0.00034946966389629117,-0.0036987407324532446
45,489,0.015037719712678659,0.0004964271176747265,0.0,-0.0003173613668273113,0.0,-0.00045546927420653596,-0.00039770218344098175,-0.0011435795795758585,-0.000699806704668556,0.0,0.0,-0.00031955506319644576,0.0,0.0006812298628201794,-0.0009077127986187252,-0.00386647815574017,-0.0017986916805064126,0.00047583948427383374,-0.0018320551495762197,0.00011860539053885266,0.0,0.0,-0.0003914848438046577,-0.0036870705324749224
46,5807,0.015037719712678659,0.0010041882335644382,0.0,-0.000419415808161047,0.0,-0.00047490402932799593,-0.0005105666998673142,-0.0013257313319909624,-0.0008524057438709678,0.0,0.0,-0.00033347281330225586,0.0,0.0007601944837884919,-0.001059259844981074,-0.0045263758863678975,-0.0019900139851401926,0.0005403840567850855,0.0004940558300404194,0.00015283761215165197,0.0,0.0,-0.00039952114644326513,-0.004089336172426895
47,8608,0.015037719712678659,0.009689125715145418,0.0,-0.0014752739964541339,-3.5598175410963316e-05,-0.00046009543411012376,-0.0016539174576025131,-0.0016419564009359931,-0.0015573325619466641,0.0,0.0,-0.00046337541792265886,0.0,0.0012061017720390278,-0.0015576048731240036,0.009173653799507138,-0.0023900635655235767,0.000634901472725328,0.0018495274976026944,0.0001741208692822549,0.00025414715828476553,0.0,-0.0006937972826358299,-0.006712031401307989
48,3266,0.015037719712678659,0.0004964271176747283,4.833771518320089e-05,-0.0003194230730918951,-8.968953463168686e-05,-0.0004207180315043689,-0.0004437881014560407,-0.0012442919306521981,-0.0006872588569345311,8.1290043597328e-05,0.0,-0.00022318829468739103,0.0,0.0006810122992688697,-0.0008726148087441026,-0.0038969317547923677,-0.0018431810302424708,0.00036494767128528855,-0.0018881959475679395,0.0001287186785603455,4.9712670331947205e-05,0.0,-0.00032030377888714697,-0.0036457265300387717
49,7323,0.015037719712678659,0.018791472160429645,0.0,-0.0020485097526165663,0.0,-0.00047297541254780195,0.008420268736369382,-0.0017120466623110457,-0.001922678156792973,-7.788302941143877e-05,0.0,-0.0006572350879283246,0.0,0.001394175392271335,-0.0015550299443329212,0.012600277850157706,-0.002567739649629948,0.0005981043189130715,0.0027317108353203663,-0.002812243265089376,0.00032437807161288056,0.0,-0.0008523410678323795,-0.0076364807284009795
50,960,0.015037719712678659,0.001247277761588025,0.0,-0.0005758689231640328,-2.8914936435199005e-05,-0.0005493686351852649,0.003350657615427113,-0.001339199451047821,-0.0008982626048906898,0.0,1.5465296653288253e-05,-0.0002930314868636243,0.0,0.0008152210204006801,-0.0010498230407662156,-0.0049114495433977496,-0.0018703973286695913,0.00047697919720436323,-0.002369416752207073,0.0002127011684914493,6.784963323017146e-05,0.0,-0.00041084013669787203,-0.004432743043172564
