ClsNmCtnEncod,ParamDfRtn,MtdModFINAL,RtnTypByte[],MtdModPUBLIC,ClsEscapInvkd,MtdSanitiInvkd,ParamTypCtnStringbuilder,ClsNmEndsEncoder,MtdNmStrtSet,ClsSTATIC,MtdNmCtnEscapeNotUnescape,MtdNmCtnUnescape,MtdNmCtnStrip,MtdNmStrtPut,MethodEncodInvkd,MtdNmCtnVerif,MtdNmStrtGet,MtdNmCtnEncodNotEncoding,ParamTypEqRtnTyp,ImplicitMtd,ClsNmCtnPage,ClsFINAL,ClsEncodInvkd,RtnTypCharSequence,MethodEscapInvkd,MethodMatchInvkd,MethodRegexInvkd,ParamTypCtnChar[],RtnTypStr,MtdNmCtnReplac,ClsNmCtnValid,MethodStripInvkd,MtdConstructor,ClsNmCtnEscap,ParamTypCtnStr,ParamTypCtnCharsequence,MtdNmStrtHas,ParamTypCtnByte[],MtdNmCtnRegex,ClsRegexInvkd,MtdReplacInvkd,MtdCtnParams,ClsNmCtnSaniti,ClsSanitiInvkd,MtdModSTATIC,MtdNmCtnSaniti,ClsPUBLIC
0.0,0.0,0.0,0.0,-0.0008751857406431302,0.0,-0.0007632719981232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010892069926229577,-0.0005502760324832926,-0.0007409429473462543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008066817572836416,0.0,-0.0002470104907303103,0.0,0.0,0.0,-0.0007232153675306549,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007424454790347648,0.0,0.0,0.0,-0.0014416460572275575,0.0
0.0,0.0,0.0010107115490987362,0.0,0.0,0.0,-0.0008870050175576114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019218652024866243,-0.0007861316103503328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001136663590427426,0.0,-0.0002300823218084107,0.0,0.0,0.0,-0.000817446888794772,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010227122238381057,0.0,0.0,-0.00015535615331405378,-0.0020327938421824,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0009465293518675936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016872970019123196,-0.0007706478011114745,0.0,0.0,-0.0003917448602439777,0.0,0.0,0.0,0.0,0.0,-7.599616133696294e-05,-0.0009910478171654654,0.0,-0.00017948992329450155,0.0,0.0,0.0,-0.0007492232161474241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015352012396883984,-0.002034200760049331,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0008520213465334081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014223802175973219,-0.0007409978070266762,0.0,0.0,-0.0003735900548585157,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008282682557879859,0.0,-0.00016991312472122103,0.0,0.0,0.0,-0.0007153962703615208,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008431973070377238,0.0,0.0,-0.000156340571890855,-0.001877759354842515,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010201685796830762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013530178180350982,-0.0007678722100490415,0.0,0.0,-0.000373732259492251,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007415503320515049,0.0,-0.0003156958467762331,0.0,0.0,0.0,-0.0007247059718615596,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007914813147697462,0.0,0.0,-0.0001287779570476478,-0.0017628768528730758,0.0
0.0,0.0,0.0,0.0,-0.001018885075433381,0.0,-0.0009514674031687989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013944188093469089,-0.0006535572588575598,0.0,0.0,-0.0003745661008907673,0.0,0.0,0.0,0.0,0.0,0.0,-0.000796290651163633,0.0,-0.00029383944615046965,0.0,0.0,0.0,-0.0006528135535825496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012393966886280888,-0.0017200737540462123,0.0
0.0,0.0,0.001484202632435254,0.0,0.0,0.0,-0.0007837163348504798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003557379338952542,-0.0008792854282202613,0.0,0.0,-0.0009708917195490781,0.0,0.0,0.0,0.0,0.0,-0.0005162841032279169,-0.001565217429071839,0.0,0.0,0.0,0.0,0.0,0.0020171440920569044,-0.0005206900763914774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002662419027509249,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0008981299729156928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015575552934251815,-0.0007198215566273547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.134020595434386e-05,-0.0009362567827279958,0.0,-0.00023883222761081173,0.0,0.0,0.0,-0.000734171503979677,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008128432471672705,0.0,0.0,-8.502657424925359e-05,-0.0019358741868497967,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0008085591450918032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015198473225967817,-0.0006828484205225598,0.0,0.0,-0.0004337718038435794,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008715314591497806,0.0,-0.00014178013840402716,0.0,0.0,0.0,-0.0007561449917240115,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008276426707646309,0.0,0.0,-0.00012243011063230345,-0.0018152635500599285,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.000951065091342273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025121616968874667,-0.0008181821225467645,0.0,0.0,-0.0006949852387011955,0.0,0.0,0.0,0.0,0.0,-0.0002741276866787773,-0.0013314323624764462,0.0,-0.00021990845060574412,0.0,0.0,0.0,0.0013784650735251369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001972636629711357,-0.002358058507043371,0.0
