ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
0.0,-0.0010167607394609064,0.0,0.0,0.004618261774705711,-0.003555406762997176,0.0,0.0,0.0,0.0,0.0,0.0008128173032106783,0.0,0.008389938445565306,0.0,0.0,0.0016541649071143906,-0.001613518533026089,-0.007051801789170313,0.0,-0.0013236644564256867,-0.001761652604301622
0.0,-0.0002085388563771787,0.0,0.0,-0.00038946095633650435,-0.0026920284485403715,-0.00011365351953084737,0.0,0.0,0.0,0.0,0.00037253036953713205,0.0,-0.002630518620699651,0.0,0.0,0.00038619754213771825,-0.0005157959715548356,0.0,0.0,-0.0007534905306612891,-0.00040503642915912106
0.0,-0.00010564150237183393,0.0,0.0,-0.00027635870842018974,-0.002460067485554267,-4.323161751708295e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.002389594125795009,0.0,0.0,-0.0010599140152408775,0.0,0.0,0.0,-0.0006292284816606187,-0.00027125562998402277
0.0,-5.86384479746788e-05,0.0,0.0,-0.00023617351608239335,-0.0023192874080483583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022474767554474953,0.0,0.0,0.0,0.0,-0.0017480501165219962,0.0,-0.000548696004225348,-0.0002096983755526388
0.0,-0.00011711261936958578,0.0,0.0,-0.00026880428957109717,-0.0024598305744570267,-3.6055495876792e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023996560814230736,0.0,0.0,-0.0010614915458256487,0.0,0.0,0.0,-0.0006218150730899136,-0.00027052588693076443
0.0,-0.00017953915215019461,0.0,0.0,0.0017654064587798238,-0.002464028731455865,-0.00011175254320475339,0.0,0.0,0.0,0.0,0.00034791750693407945,0.0,-0.0024779985781678495,0.0,0.0,-0.0011573747053815898,0.0,-0.002000383491905651,0.0,-0.000688592645688611,-0.00031356217177344814
0.0,-0.00010031352259866718,0.0,0.0,-0.0002885165359847355,-0.002452346857382431,-3.687545409680835e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023838447690365623,0.0,0.0,-0.0010758679207520524,0.0,0.0,0.0,-0.000627242400642754,-0.0002702841060498923
0.0,-0.00011244299295602873,0.0,0.0,-0.0002884135456725522,-0.0024500325292628766,-4.728174410371065e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023648603501740836,0.0,0.0,-0.0010682191283972917,0.0,0.0,0.0,-0.0006386347348220902,-0.00026540654115526897
0.0,-0.000208017200603427,0.0,0.0,-0.00039029727328326294,-0.0026930005599127135,-0.00011228814224374195,0.0,0.0,0.0,0.0,0.0003740907704468683,0.0,-0.0026354323649266007,0.0,0.0,0.0003879650463136137,-0.0005165693772132493,0.0,0.0,-0.0007508941797981907,-0.00040535213996424423
0.0,-0.0002455860764603312,0.0,0.0,0.002195706914008469,-0.0028561179656185825,-0.00013984605088738448,0.0,0.0,0.0,0.0,0.0004371487799065779,0.0,-0.0030515660443228513,0.0,0.0,-0.001454297330450574,0.0,0.0,0.0,-0.0008446665135303651,-0.0005252166352755621
