ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.003960312138007336,-0.0018922031926974555,0.001058542683932675,0.0,0.0,0.0,0.0010691526367156772,0.0,0.0029313080203304596,0.0,0.0,0.0,-0.00023453719798114357,0.0,0.0,0.0,-0.0029719508122928776
0.0,0.0,0.0,0.0,0.0,-0.001999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.002173129402912921,0.0,0.0,0.390727266946006,-0.0022238497245011648,-0.007977404990834979,0.0067901675908613205,0.0,0.0,0.0,0.006751923625067281,0.6116689865761207,-0.023642573726421114,0.0,0.0,-0.005390763640546544,0.021469376747161713,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0001959013557248663,0.0,0.0,-0.004054942607678177,-0.0020458807108419464,0.0009264268782959882,0.0,0.0,0.0,0.0009954128080120195,0.0,0.0029711692480789533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029880869715917043
0.0,0.0,0.0,0.0,0.000728721787204764,-0.003987042809709946,-0.0016629274032424486,0.0009494880898181449,0.0,0.0,0.0,0.0006657987219106548,0.0,0.0024297096236431917,0.0,0.0,0.0,-0.0004274163150373416,0.0,0.0,0.0,-0.0026963316945870196
0.0,0.0,0.0,0.0,0.0,-0.001999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.003916561618081139,-0.0020441001291647996,0.0009022342775227262,0.0,0.0,0.0,0.0010910168853400938,0.0,0.002993539247226173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003026128662843055
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.003892904936589509,-0.0019735535207890563,0.0009709807100836294,0.0,0.0,0.0,0.0009460979736,0.0,0.0029139349834266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002964555209731679
0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.00410279609427553,-0.0019995611963735073,0.0010817985082003318,0.0,0.0,0.0,0.0009216523587038906,0.0,0.0030148294940794446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029159230703346304
0.0,0.0,0.0,0.0,0.0006954392416842941,-0.0033355111963770043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013599280453072899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.001999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.001999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0039633539997907825,-0.0019847937769964033,0.0009771183835987672,0.0,0.0,0.0,0.0010383959589569437,0.0,0.0029279500416115704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002995316607380095
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.004011575380562024,-0.0018577427267159078,0.0010283928420148298,0.0,0.0,0.0,0.0008792430639722941,0.0,0.0030377245865134336,0.0,0.0,-0.0001874556331005182,0.0,0.0,0.0,0.0,-0.002888586752122108
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.003957194274962217,-0.0019401673092276726,0.000923903596447274,0.0,0.0,0.0,0.0008862266271923453,0.0,0.0028993720725800786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028121407120298082
0.0,0.0,0.0,0.0,0.0006844455081690629,-0.0033379467720642134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013464987361048494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.003953681265218864,-0.0019231062947828728,0.0009969505438883744,0.0,0.0,0.0,0.0010065059818183475,0.0,0.002985445559322369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031121145250273545
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006850253698300404,-0.0033465827165085342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013384426533215065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006709103315715691,-0.0033269030089730107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013440073225985587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006861930944217758,-0.003378997880430233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013071952139915432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0007032793761305584,-0.003343523833136474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013597555429940848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0039737462533577916,-0.0020853889214284783,0.0010232004751170752,0.0,0.0,0.0,0.0010652873417536686,0.0,0.0030377508203045947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030671034623890674
0.0,0.0,0.0,0.0,0.0007309941011449901,-0.004034278330710634,-0.0016299705462194873,0.0008441594395654279,0.0,0.0,0.0,0.0009243119445548431,0.0,0.002433610828361855,0.0,0.0,0.0,-0.0004726850914191457,0.0,0.0,0.0,-0.0027961423452778486
0.0,0.0,0.0,0.0,0.0,-0.002000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.001999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006831230971343942,-0.003361707139828356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013214159573060383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006677170650133115,-0.0033148323763121544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013528846887011572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.001999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006732492291244216,-0.0033333763791833543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013398728499410674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0038420710479791166,-0.0020602149108324233,0.0010287607398979522,0.0,0.0,0.0,0.0009688874307729328,0.0,0.002930902488878144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030262647007374887
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
